store_name,city,latitude,longitude,target_rating,target_is_successful,median_income,pop_density_sqkm,pct_age_20_39,competitor_count_500m,nearest_transit_distance_m
The Original Beanery,Vancouver,49.26370075470969,-123.23932143466445,3.8,0,37650.0,4676.41,35.84,0,240.9783497951547
Dspot Dessert Cafe,Richmond,49.13252607019409,-123.09275220762656,4.0,1,37840.0,4636.66,25.78,4,84.33207796965502
Carry Coffee,Richmond,49.1843898,-123.1363452,3.0,0,30133.33,3351.64,49.73,43,26.944401434009624
Danoo Cafe,Vancouver,49.2636908,-123.2081455,3.6,0,47323.53,3744.01,27.05,1,28.715530702070666
Bean & Beyond Cafe,Richmond,49.1249334289311,-123.181072287261,3.0,0,43280.0,4061.52,17.05,15,58.62822438726218
Bambada,Coquitlam,49.2775627,-122.8068851,4.6,1,38450.0,4912.68,28.7,7,19.184685666099128
Kook's Cooks,Coquitlam,49.24878,-122.83612,4.4,1,43766.67,2693.99,22.92,0,26.041047304580765
Gigi’s,Coquitlam,49.27396778962247,-122.7964144,4.0,1,37700.0,4818.32,29.97,11,203.49587259578158
Ma Now Thai Kitchen,Coquitlam,49.28225,-122.79859185474892,4.3,1,36093.33,7272.84,28.72,34,167.52053744180432
HAAN Korean,Coquitlam,49.27459,-122.79247,3.8,0,37022.22,5757.08,32.58,13,54.02767467237238
Memory Corner,Coquitlam,49.245147,-122.892226,3.8,0,37828.57,4496.36,36.55,30,36.66344993641518
Tsuki,Coquitlam,49.26263310454177,-122.83911564391256,5.0,1,45422.22,2021.37,20.45,3,117.59017997125535
The Coquitlam Grill,Coquitlam,49.27856376513119,-122.81436106069664,3.9,0,43461.54,3411.93,22.49,5,236.72925490164872
Singapore Hawker,Coquitlam,49.2836123,-122.7982817,4.0,1,36650.0,5892.83,27.75,22,161.93697669348407
Shio Japanese Kitchen,Coquitlam,49.282376,-122.7964,4.1,1,35823.53,6071.16,28.19,34,46.33488117334619
Hansol Korean,Coquitlam,49.2833333,-122.8095431,4.6,1,39850.0,4735.45,27.12,3,41.84883641047979
The Golden Boot,Coquitlam,49.249515,-122.8658428,3.9,0,39050.0,3005.34,27.25,18,50.51491779240074
Pasargad,Coquitlam,49.2785348,-122.8188282,4.3,1,46566.67,3008.56,23.95,2,76.48910486178298
Giancarlo Italian Deli,Coquitlam,49.24927,-122.86102,3.9,0,39811.76,3574.64,27.37,22,56.73419936710338
Lazzez's Grill Indian Cuisine,Coquitlam,49.27743,-122.80492,4.3,1,38216.67,4481.77,29.77,9,131.0929589012472
Makchang Dodook,Coquitlam,49.2486594,-122.8587548,5.0,1,39311.11,3830.66,27.58,16,43.828446008613376
Lee Garden Seafood,Coquitlam,49.27990520310704,-122.79285998404173,4.2,1,36653.33,6706.61,29.12,36,53.79817696925749
Woody's On Brunette,Coquitlam,49.23757,-122.87021,3.5,0,41933.33,3410.69,28.75,6,90.74575383917282
Cactus Club Cafe,Coquitlam,49.23306607674114,-122.85075084472224,4.0,1,42628.57,819.42,25.14,9,110.22918080903489
Jimoco Cafe & Pasta,Coquitlam,49.248787,-122.863927,3.9,0,39623.53,3862.59,27.85,22,99.60613236589614
The Keg Steakhouse + Bar,Coquitlam,49.27798957201443,-122.79372942511934,3.8,0,36357.14,6786.72,29.28,31,145.28462135248174
Nice Meating You BBQ,Coquitlam,49.26101,-122.89124,3.8,0,39423.53,5388.09,39.96,7,67.32657246236076
Ramengers Feat. Smoking pig,Coquitlam,49.2386215122336,-122.86375656724,3.9,0,41400.0,3469.08,28.83,2,57.764745340875265
Pho Holiday,Coquitlam,49.24880778894382,-122.8631980544926,4.1,1,39450.0,3810.34,27.79,22,50.72861542819259
OZ Korean Cuisine,Coquitlam,49.282471094178,-122.793583392269,4.0,1,36487.5,6181.9,28.59,35,44.33007305429848
Hakone Sushi Bar,Coquitlam,49.28224,-122.79587,4.2,1,35887.5,6061.08,28.36,36,44.41259440559238
Austin Heights Pizza,Coquitlam,49.24868,-122.86022,4.2,1,39311.11,3830.66,27.58,18,100.58642771163721
Vesuvio Pizzeria,Coquitlam,49.2836918987524,-122.80991088599,4.5,1,39926.32,5032.12,27.18,3,41.191807895045
Ding Hao Noodle House,Coquitlam,49.278788895755625,-122.8070915324994,3.9,0,37800.0,4998.69,28.89,6,93.63222593531174
GoGo Chicken & BBQ,Coquitlam,49.282972,-122.796674,4.4,1,35922.22,6054.92,28.07,33,26.384254793606942
A&W,Coquitlam,49.26256,-122.83835104,3.2,0,45422.22,2021.37,20.45,3,101.10241656896395
Urban Gate,Coquitlam,49.28222,-122.7962049,3.1,0,35887.5,6061.08,28.36,35,56.581196548313166
Beanery Coffeehouse & Eatery,Coquitlam,49.3004890916425,-122.820143082062,4.5,1,38600.0,2551.3,19.3,0,32.886628692957196
Gordon Ramsay Burger,Coquitlam,49.227207,-122.837006,3.2,0,43200.0,386.3,23.87,2,171.9149208603945
Kang’s Kitchen,Coquitlam,49.2439399,-122.8901613,4.2,1,37828.57,4496.36,36.55,28,132.0495934420514
Thai Chef,Burnaby,49.25411106371749,-122.89388632944176,4.0,1,38136.84,7484.91,40.21,11,72.34785417387495
Vesta Grill,Coquitlam,49.2774881,-122.7930624,4.3,1,36357.14,6786.72,29.28,25,193.00365347902962
Zhous Chinese Restaurant,Coquitlam,49.2626492660541,-122.839037613753,3.3,0,45422.22,2021.37,20.45,3,121.30973745267033
Happy Lamb Hot Pot,Coquitlam,49.28083,-122.79272,3.3,0,36905.88,5750.39,28.53,36,84.17034302444189
Chada Thai Fine Cuisine,Coquitlam,49.27777943404405,-122.794719444731,3.5,0,36357.14,6786.72,29.28,28,70.91214003575519
Ta Bom Korean Cuisine,Coquitlam,49.2486992,-122.8639442,3.7,0,39623.53,3862.59,27.85,22,104.2330390970971
Kosoo,Coquitlam,49.27876990755266,-122.79021307826042,3.4,0,37466.67,6660.41,30.22,21,33.906741633568124
Doppio Zero Pizza,Coquitlam,49.2635549,-122.847654,3.6,0,45600.0,2070.32,20.32,0,40.87567117216467
Cactus Club Cafe,Coquitlam,49.27983956123317,-122.79807752330964,3.5,0,36242.86,7307.03,29.01,38,253.36374641346646
Myung-Ga Mandu,Coquitlam,49.24390681364184,-122.89083114284756,3.9,0,37828.57,4496.36,36.55,28,128.36378276247638
Pizza Town & Indian Grill,Coquitlam,49.24993,-122.86431,3.9,0,39440.0,3766.88,27.56,22,155.22917349349552
Plateau Pizza,Coquitlam,49.29645485179912,-122.8035690031019,4.1,1,37242.86,3067.61,20.46,0,55.22752227421876
Big Way,Coquitlam,49.2798231361267,-122.7997276,4.2,1,36562.5,6228.84,29.66,27,133.88021948772706
Honjin Ramen,Coquitlam,49.2372447982538,-122.852997556329,3.8,0,42145.45,3022.71,26.91,11,374.30098930077776
Rogues Bar &  Grill,Coquitlam,49.3062789878786,-122.78926089406,3.9,0,33700.0,2192.65,22.3,0,29.109144176264667
Pizza One,Coquitlam,49.262742,-122.838984,3.3,0,45422.22,2021.37,20.45,3,111.47488328068273
Dookbaeki,Coquitlam,49.27759292246516,-122.79138553887606,4.4,1,37164.71,6085.65,29.03,21,105.80327323925535
Hee Rae Deung,Coquitlam,49.2475518179184,-122.891984134912,4.0,1,37257.14,5940.56,35.89,33,117.6303877635317
Pop's Pizza & Pasta,Coquitlam,49.23701,-122.87142,3.5,0,42000.0,3372.94,29.73,5,23.27778384412352
Pho Super Bowl,Coquitlam,49.261720508586464,-122.89092417221092,4.2,1,39423.53,5388.09,39.96,7,69.33719143485105
Pho Phu Thinh Restaurant,Coquitlam,49.2819779946262,-122.801139803735,3.9,0,36323.08,6152.4,29.36,19,66.51061897849252
Nonna’s Coquitlam,Coquitlam,49.23696,-122.87036,3.5,0,41890.91,3350.31,28.53,5,46.48367511716679
Delicious Pho,Coquitlam,49.282380380315,-122.798885696643,3.7,0,36093.33,7272.84,28.72,30,163.52325585604802
Aria Afghan Grill,Coquitlam,49.236929,-122.871916,4.4,1,42500.0,3232.3,30.45,5,59.72440443621601
C Market Coffee,Coquitlam,49.2338639121429,-122.8530460160252,4.0,1,42240.0,700.41,25.67,10,108.84860144791992
Sushi Boss,Coquitlam,49.2986583,-122.7872987,4.0,1,34066.67,4056.3,25.0,0,38.28218006642698
Me-n-Ed's Pizza Parlors,Coquitlam,49.24927,-122.86047,4.2,1,39811.76,3574.64,27.37,19,89.2156301817795
Crispy Falafel,Coquitlam,49.2352018438231,-122.855761778291,3.7,0,42280.0,2925.93,28.22,10,280.3625552961604
Pho 99,Coquitlam,49.27606,-122.7958,3.2,0,36345.45,6223.4,30.86,18,186.8516047430186
Maruhachi Ra-men,Coquitlam,49.28335,-122.7933949,3.9,0,36810.53,5832.29,28.33,31,29.984375396917336
Bbong,Coquitlam,49.243302112406,-122.891211349691,3.6,0,37828.57,4496.36,36.55,28,96.17154975482117
Fatburger,Coquitlam,49.23409,-122.86301,3.4,0,42466.67,3017.17,28.21,1,93.76611303931796
Browns Socialhouse Town Centre,Coquitlam,49.28247671487007,-122.7984179134894,3.4,0,36317.65,5965.49,28.12,34,147.9017982761781
House of Tofu Soup,Burnaby,49.2432776889176,-122.893122291784,3.6,0,37920.0,4384.91,36.17,28,52.68614448049355
Kim's BBQ House,Coquitlam,49.23711399221517,-122.8531926,4.5,1,41800.0,3349.79,27.23,11,384.75424146810343
Jimmy's Place,Coquitlam,49.2471019412282,-122.890613009564,4.0,1,37813.33,5230.04,36.29,32,158.54911993416155
I Love KBBQ,Coquitlam,49.2488313,-122.86387866172522,5.0,1,39450.0,3810.34,27.79,22,94.7968174729652
Bubble World,Coquitlam,49.2790792849535,-122.794279898607,2.7,0,36528.57,6861.28,29.3,37,107.22257180022055
Hwa Won,Coquitlam,49.23363,-122.85335,5.0,1,42240.0,700.41,25.67,10,75.40193899367539
Austin Fish House,Coquitlam,49.24928,-122.86076,3.6,0,39811.76,3574.64,27.37,21,71.79518039592352
Nonhyun Chicken Hot Pot,Coquitlam,49.2435186165261,-122.890372127295,3.3,0,37828.57,4496.36,36.55,28,145.76474215862987
Narita Sushi,Coquitlam,49.23363,-122.85335,3.8,0,42240.0,700.41,25.67,10,75.40193899367539
Dim Sum World,Coquitlam,49.28083,-122.79272,3.8,0,36905.88,5750.39,28.53,36,84.17034302444189
Nagano Japanese Restaurant,Coquitlam,49.2819484741704,-122.799879881647,3.6,0,36185.71,6493.74,28.08,22,117.84326723353635
South Castle Korean Restaurant,Coquitlam,49.2487155457237,-122.859535957053,4.1,1,39311.11,3830.66,27.58,18,94.31851329994768
Matoi Sushi,Coquitlam,49.274538,-122.791584,3.5,0,37022.22,5757.08,32.58,13,38.9086604941476
Sushi Karis,Coquitlam,49.2493462644793,-122.86582890898,4.3,1,39247.06,3100.66,27.5,18,32.84686437647724
La Ruota Pizzeria,Coquitlam,49.282258,-122.796297,3.5,0,35823.53,6071.16,28.19,35,57.649106780768264
Shin Ya Shanghai Cuisine,Coquitlam,49.28083,-122.79272,4.0,1,36905.88,5750.39,28.53,36,84.17034302444189
Shiok,Burnaby,49.25176337245633,-122.8961267,4.5,1,38188.89,5870.4,36.89,13,180.18058481425052
Bukjang Korean Restaurant,Coquitlam,49.2451096,-122.8924103,3.9,0,37828.57,4496.36,36.55,30,50.66501326670212
Mega Sushi,Coquitlam,49.24858070525632,-122.81784885439474,3.9,0,47250.0,2559.59,20.91,2,150.82349611206712
Milestones,Coquitlam,49.2784,-122.80925,3.2,0,39430.77,4861.0,28.46,7,57.4889393719166
Chuan Chili House,Coquitlam,49.28224556461602,-122.79592465596284,4.6,1,35887.5,6061.08,28.36,36,44.79584312278727
Soup Plus,Coquitlam,49.24868,-122.86186,3.8,0,39025.0,4196.53,28.2,22,32.857353856098484
Mercado Mexican Market & Taqueria - by Original's,Coquitlam,49.2786,-122.819064,3.7,0,46566.67,3008.56,23.95,2,72.65243069111244
North Garden Restaurant,Coquitlam,49.261465,-122.888345,3.2,0,39122.22,5581.35,40.17,7,85.39953624591898
Xpress Donair House,Coquitlam,49.2825351,-122.7966402,4.3,1,35823.53,6071.16,28.19,34,32.14435673505325
PappaRoti,Coquitlam,49.2840263,-122.793144,4.1,1,37155.56,5992.23,29.3,28,14.539875590339106
Sushi California,Coquitlam,49.2493323318395,-122.892389360117,3.4,0,37725.0,6448.87,38.82,17,93.21470444047259
Cora,Coquitlam,49.274923,-122.791039,3.7,0,37600.0,5967.87,32.31,13,34.7674564950195
Neptune Seafood Restaurant,Coquitlam,49.2772716,-122.8004566,3.5,0,36538.46,5005.46,29.68,12,216.43067599489152
Pho & Japolo,Burnaby,49.253645,-122.892575,3.7,0,38136.84,7484.91,40.21,13,59.55693172317013
Don Chepe's Restaurant,Coquitlam,49.2365844,-122.8530121,3.3,0,41955.56,3320.68,27.13,11,400.1779195259336
Milaap Indian Kitchen,Coquitlam,49.28330247934861,-122.81049934213397,4.0,1,40152.94,4637.01,27.5,3,96.70510347126073
MR MIKES,Coquitlam,49.27726890000161,-122.79442574110844,3.3,0,36357.14,6786.72,29.28,28,105.87931984077949
Tong's Gourmet House,Coquitlam,49.2800129185451,-122.792744748294,4.0,1,36653.33,6706.61,29.12,35,57.742189139355794
Jasmine Cafe Chinese Restaurant,Coquitlam,49.2493694,-122.8678328,3.3,0,39247.06,3100.66,27.5,12,125.37645314915572
Yewon Korean Restaurant,Coquitlam,49.2446349,-122.8922024,3.8,0,37828.57,4496.36,36.55,28,57.543046315943485
Great Canadian Casino Vancouver,Coquitlam,49.2276116,-122.8378131,2.5,0,43200.0,386.3,23.87,2,99.8072074319062
Bukchigo Jangguchigo,Coquitlam,49.2448065004847,-122.891679704792,4.0,1,37828.57,4496.36,36.55,28,47.50225176483022
Melody Market And Sushi,Coquitlam,49.24084311889563,-122.85300649997036,4.4,1,41171.43,3067.23,26.55,4,21.158823749693454
Sinjeon,Coquitlam,49.24396973613672,-122.89084557650504,4.7,1,37828.57,4496.36,36.55,28,129.93184424216727
Lucky Gate Chinese Restaurant,Coquitlam,49.24926,-122.85909,2.9,0,39311.11,3830.66,27.58,18,72.77676033569318
Manlijangseong,Coquitlam,49.2821912,-122.7999819,4.8,1,36185.71,6493.74,28.08,22,95.76227638530504
Yoko Sushi ,Coquitlam,49.2492979663881,-122.867572732974,3.7,0,39247.06,3100.66,27.5,13,104.90112986596874
John B Neighbourhood Pub,Coquitlam,49.24869,-122.86724,3.6,0,39266.67,3143.01,27.04,14,75.70670157484547
Hangang Korean Restaurant,Coquitlam,49.24868041062316,-122.85874128895492,4.1,1,39311.11,3830.66,27.58,16,41.69154945596007
Pasta Polo,Coquitlam,49.277518823721,-122.80783903308,3.1,0,39430.77,4861.0,28.46,7,85.40268263219109
Sushi Tree,Coquitlam,49.28064321231323,-122.79281080583212,4.4,1,36905.88,5750.39,28.53,36,73.50765056667845
Kuai Wei Jia,Coquitlam,49.2798956,-122.7928573,4.3,1,36653.33,6706.61,29.12,36,54.4576308419679
Fairways Grill & Patio,Coquitlam,49.30578,-122.80557,3.1,0,36766.67,2381.08,20.31,0,72.58405931925714
Sushi Koo,Coquitlam,49.2825351,-122.7966402,3.5,0,35823.53,6071.16,28.19,34,32.14435673505325
Browns Socialhouse,Coquitlam,49.23414737932616,-122.8578171723598,3.6,0,42750.0,2746.48,27.92,10,195.68673002544787
Xiang Yuan Qiao,Coquitlam,49.2785944880292,-122.792303189635,3.8,0,37164.71,6085.65,29.03,29,124.03698625772469
Jamila's Kitchen & Grill,Coquitlam,49.2782526718203,-122.811236373515,3.7,0,40116.67,4903.26,28.58,7,114.83207873032057
DONI,Coquitlam,49.28009000000029,-122.79263067062894,4.5,1,36500.0,7060.52,29.2,34,64.82667503702467
Koreana Restaurant,Coquitlam,49.2493709222092,-122.86761,4.1,1,39247.06,3100.66,27.5,13,110.86717476262349
Yeun Kyung,Burnaby,49.24508385858607,-122.89320889860392,3.9,0,37828.57,4496.36,36.55,30,95.36888660088097
Obanhmi,Coquitlam,49.25146979467957,-122.89236869663002,4.5,1,37484.21,6462.09,38.85,14,115.57415054862089
Secret Garden Korean Fusion Buffet & Grill,Burnaby,49.25268330907403,-122.89816191460868,3.6,0,39388.89,5947.49,36.07,11,79.80805777512072
Insadong Korean Restaurant,Coquitlam,49.2457360677118,-122.891493104171,3.5,0,37975.0,4444.72,36.05,31,58.8013615862242
Woking Dragon,Coquitlam,49.2838747027523,-122.810149566042,3.5,0,40077.78,4908.32,27.2,3,50.18469083842116
M Cafe,Coquitlam,49.278244999020686,-122.80725787060275,2.9,0,38450.0,4912.68,28.7,6,75.52478473914702
Ibex Cafe And Kitchen,Coquitlam,49.29492858174979,-122.74078297452256,3.9,0,44400.0,2402.04,29.09,0,181.96510619752974
Praguery,Coquitlam,49.28561589405232,-122.79052472086718,3.8,0,37726.32,6733.2,28.71,4,66.5779489341145
Cafe Ciel,Coquitlam,49.28159676519096,-122.7959246318604,3.5,0,35800.0,6180.76,28.57,38,115.7374587692068
Waves Coffee House,Coquitlam,49.2784614,-122.7985418,3.0,0,36292.31,6123.08,30.58,36,221.5856400274941
JJ Cafe Korean Snack Bar,Coquitlam,49.271577,-122.792133,0.0,0,38400.0,4055.69,29.22,5,281.9355805567033
Bubble Waffle Cafe,Vancouver,49.21864286799033,-123.0400156144884,1.0,0,36800.0,3696.72,25.13,0,108.73587680416045
Cafe 1892,Vancouver,49.26983439069651,-123.02615232059864,0.0,0,35687.5,4858.47,37.93,0,187.7207419705834
High Bid Café,Richmond,49.1634827,-123.0244064,1.0,0,,,,0,552.40399670195
Noor's Cafe Original,Burnaby,49.2545851,-123.0219998,0.0,0,38320.0,2574.45,28.44,7,41.012750926006596
Elements Cafe,Burnaby,49.2640726,-123.0197851,2.5,0,35575.0,4774.12,41.75,3,41.98495820083693
